,forecast_date,target,horizon,q0.025,q0.25,q0.5,q0.75,q0.975,actual_forecast_date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ret1,ret2,ret3,ret4,ret5,lag_ret1,lag_ret2,lag_ret3,lag_ret4,lag_ret5,score
4,2023-01-26,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,4.930397072764458
0,2023-01-26,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,0.9909247205874282
1,2023-01-26,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-26,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,1.682807579415026
3,2023-01-26,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.9834795609602938
4,2023-01-26,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,4.9614759422123
0,2023-01-26,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,0.9952779655809328
1,2023-01-26,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-26,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,1.676196531441722
3,2023-01-26,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.9913912060740278
4,2023-01-26,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,5.0406780443463575
0,2023-01-27,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-27,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-27,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.7498028513773483
3,2023-01-27,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,5.178817458334789
4,2023-01-27,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-02-03 00:00:00+01:00,15408.400390625,15476.669921875,15347.8603515625,15476.4296875,76253700.0,0.0,0.0,-0.2114577941052076,1.9290666646242016,2.275305330614863,2.2897789726339823,2.131567101754861,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,2.5201192233723626
0,2023-01-27,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-27,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-27,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.7649287036656596
3,2023-01-27,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,5.187371836668081
4,2023-01-27,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-02-03 00:00:00+01:00,15408.400390625,15476.669921875,15347.8603515625,15476.4296875,76253700.0,0.0,0.0,-0.2114577941052076,1.9290666646242016,2.275305330614863,2.2897789726339823,2.131567101754861,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,2.5097596002230818
0,2023-01-27,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-27,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-27,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.7657779126336275
3,2023-01-27,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,5.212752528925852
4,2023-01-27,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-02-03 00:00:00+01:00,15408.400390625,15476.669921875,15347.8603515625,15476.4296875,76253700.0,0.0,0.0,-0.2114577941052076,1.9290666646242016,2.275305330614863,2.2897789726339823,2.131567101754861,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,2.4684339855851825
0,2023-01-28,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-28,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,1.5188211788221024
2,2023-01-28,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,5.376567922825361
3,2023-01-28,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-02-03 00:00:00+01:00,15408.400390625,15476.669921875,15347.8603515625,15476.4296875,76253700.0,0.0,0.0,-0.2114577941052076,1.9290666646242016,2.275305330614863,2.2897789726339823,2.131567101754861,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,2.222471428310063
4,2023-01-28,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-02-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-28,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-28,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,1.5199860806457939
2,2023-01-28,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,5.421201459665728
3,2023-01-28,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-02-03 00:00:00+01:00,15408.400390625,15476.669921875,15347.8603515625,15476.4296875,76253700.0,0.0,0.0,-0.2114577941052076,1.9290666646242016,2.275305330614863,2.2897789726339823,2.131567101754861,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,2.219011084593031
4,2023-01-28,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-02-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-28,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-28,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,1.5274875552896279
2,2023-01-28,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,5.4512740482892355
3,2023-01-28,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-02-03 00:00:00+01:00,15408.400390625,15476.669921875,15347.8603515625,15476.4296875,76253700.0,0.0,0.0,-0.2114577941052076,1.9290666646242016,2.275305330614863,2.2897789726339823,2.131567101754861,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,2.2139421976118787
4,2023-01-28,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-02-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-29,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,1.157360130193664
1,2023-01-29,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,1.3461356659238617
2,2023-01-29,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-02-03 00:00:00+01:00,15408.400390625,15476.669921875,15347.8603515625,15476.4296875,76253700.0,0.0,0.0,-0.2114577941052076,1.9290666646242016,2.275305330614863,2.2897789726339823,2.131567101754861,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,1.9386187101036916
3,2023-01-29,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-02-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-29,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-02-05 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-29,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,1.1500989802435755
1,2023-01-29,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,1.3473005677475531
2,2023-01-29,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-02-03 00:00:00+01:00,15408.400390625,15476.669921875,15347.8603515625,15476.4296875,76253700.0,0.0,0.0,-0.2114577941052076,1.9290666646242016,2.275305330614863,2.2897789726339823,2.131567101754861,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,1.9087390155393529
3,2023-01-29,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-02-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-29,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-02-05 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-29,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,1.1508864486304735
1,2023-01-29,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,1.3548020423913871
2,2023-01-29,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-02-03 00:00:00+01:00,15408.400390625,15476.669921875,15347.8603515625,15476.4296875,76253700.0,0.0,0.0,-0.2114577941052076,1.9290666646242016,2.275305330614863,2.2897789726339823,2.131567101754861,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,1.902127967566049
3,2023-01-29,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-02-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-29,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-02-05 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-30,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,0.9846746172954234
1,2023-01-30,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.5621376929351256
2,2023-01-30,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-02-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-30,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-02-05 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-30,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-02-06 00:00:00+01:00,15367.0400390625,15406.9296875,15275.5703125,15345.91015625,54430400.0,0.0,0.0,-0.8469202017936439,-1.0583779958988515,1.0821464628305577,1.428385128821219,1.4428587708403384,15476.4296875,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,3.155581631060799
0,2023-01-30,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,0.9774134673453349
1,2023-01-30,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.5525300081012579
2,2023-01-30,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-02-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-30,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-02-05 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-30,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-02-06 00:00:00+01:00,15367.0400390625,15406.9296875,15275.5703125,15345.91015625,54430400.0,0.0,0.0,-0.8469202017936439,-1.0583779958988515,1.0821464628305577,1.428385128821219,1.4428587708403384,15476.4296875,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,3.145222007911518
0,2023-01-30,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,0.9782009357322329
1,2023-01-30,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.5600314827450918
2,2023-01-30,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-02-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-30,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-02-05 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-30,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-02-06 00:00:00+01:00,15367.0400390625,15406.9296875,15275.5703125,15345.91015625,54430400.0,0.0,0.0,-0.8469202017936439,-1.0583779958988515,1.0821464628305577,1.428385128821219,1.4428587708403384,15476.4296875,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,3.1038963932736188
0,2023-01-31,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.2234494750169254
1,2023-01-31,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,5.662632553714894
2,2023-01-31,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-02-05 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-31,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-02-06 00:00:00+01:00,15367.0400390625,15406.9296875,15275.5703125,15345.91015625,54430400.0,0.0,0.0,-0.8469202017936439,-1.0583779958988515,1.0821464628305577,1.428385128821219,1.4428587708403384,15476.4296875,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,2.8579338359984994
4,2023-01-31,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-02-07 00:00:00+01:00,15359.58984375,15363.41015625,15273.599609375,15320.8798828125,56184100.0,0.0,0.0,-0.1632402932544963,-1.0101604950481402,-1.2216182891533478,0.9189061695760614,1.2651448355667227,15345.91015625,15476.4296875,15509.1904296875,15180.740234375,15128.26953125,2.4719017225216513
0,2023-01-31,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.2236955395812275
1,2023-01-31,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-02-02 00:00:00+01:00,15275.0,15520.9697265625,15264.3095703125,15509.1904296875,122979300.0,0.0,0.0,2.140524458729409,2.4867631247200706,2.50123676673919,2.3430248958600686,2.4564927428569305,15180.740234375,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,5.669910434901379
2,2023-01-31,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-02-05 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-31,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-02-06 00:00:00+01:00,15367.0400390625,15406.9296875,15275.5703125,15345.91015625,54430400.0,0.0,0.0,-0.8469202017936439,-1.0583779958988515,1.0821464628305577,1.428385128821219,1.4428587708403384,15476.4296875,15509.1904296875,15180.740234375,15128.26953125,15126.080078125,2.854473492281467
